dataset,task,metric,model_a,model_b,n_folds,n_repeats,n_signflip_units,mean_diff,ci_low,ci_high,effect_size,p_value,min_possible_p,p_value_holm,holm_threshold_005,holm_feasible_005,min_folds_for_holm_005,significant_holm_005
evons,disinformation,accuracy,logreg_bert,logreg_mistral,10,1,10,-0.0037323867914380803,-0.004743465634075472,-0.002780466817252836,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,logreg_bert,mlp_bert,10,1,10,-0.011159513821662881,-0.012337313111756464,-0.009933311821017487,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,logreg_bert,mlp_mistral,10,1,10,-0.018269334193825936,-0.01942024308916851,-0.017150693772184554,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,logreg_bert,rf_bert,10,1,10,0.02223835645907284,0.02141551037969238,0.02308271485425407,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,logreg_bert,rf_mistral,10,1,10,0.0399698827578789,0.03884048617833713,0.041228353232225436,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,logreg_bert,xgboost_bert,10,1,10,-0.0011293965795417637,-0.0017371195009142748,-0.0005162955792190505,-0.49,0.01171875,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,logreg_bert,xgboost_mistral,10,1,10,0.01200387221684417,0.010944390663654945,0.013014951059481583,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,logreg_mistral,mlp_bert,10,1,10,-0.0074271270302248005,-0.008965257609981703,-0.0060288265031730685,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,logreg_mistral,mlp_mistral,10,1,10,-0.014536947402387857,-0.015639453587178654,-0.013439819296547273,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,logreg_mistral,rf_bert,10,1,10,0.02597074325051092,0.025013445197375493,0.026997956329998917,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,logreg_mistral,rf_mistral,10,1,10,0.043702269549316976,0.042771861890932586,0.04467570183930295,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,logreg_mistral,xgboost_bert,10,1,10,0.002602990211896317,0.001952242658922232,0.0033505431859739755,0.92,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,logreg_mistral,xgboost_mistral,10,1,10,0.01573625900828225,0.01501559642895559,0.016473055824459504,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,mlp_bert,mlp_mistral,10,1,10,-0.007109820372163056,-0.008416693557061417,-0.005905130687318483,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,mlp_bert,rf_bert,10,1,10,0.03339787028073572,0.0324083037538991,0.034451973754974705,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,mlp_bert,rf_mistral,10,1,10,0.051129396579541776,0.04940303323652791,0.05273744218565126,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,mlp_bert,xgboost_bert,10,1,10,0.010030117242121116,0.00858341400451761,0.011535979348176828,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,mlp_bert,xgboost_mistral,10,1,10,0.02316338603850705,0.021614499300849754,0.024636979670861557,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,mlp_mistral,rf_bert,10,1,10,0.040507690652898776,0.03967408841561794,0.04131978057437884,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,mlp_mistral,rf_mistral,10,1,10,0.05823921695170483,0.05685167258255351,0.059422394320748605,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,mlp_mistral,xgboost_bert,10,1,10,0.017139937614284173,0.01599440679789178,0.01824782187802517,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,mlp_mistral,xgboost_mistral,10,1,10,0.030273206410670106,0.029181456383779725,0.0312681510164569,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,rf_bert,rf_mistral,10,1,10,0.017731526298806054,0.016225664192750355,0.019065289878455415,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,rf_bert,xgboost_bert,10,1,10,-0.023367753038614603,-0.024282026460148397,-0.022561041196084743,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,rf_bert,xgboost_mistral,10,1,10,-0.01023448424222867,-0.011390771216521444,-0.009282564268043447,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,rf_mistral,xgboost_bert,10,1,10,-0.041099279337420656,-0.042196407443261266,-0.040115090889534244,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,rf_mistral,xgboost_mistral,10,1,10,-0.027966010541034723,-0.028826503173066544,-0.027229213724857437,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,accuracy,xgboost_bert,xgboost_mistral,10,1,10,0.013133268796385933,0.012364203506507455,0.013945358717865985,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_bert,logreg_mistral,10,1,10,-0.0011925669899082946,-0.0013717792252530114,-0.0010197855482263595,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_bert,mlp_bert,10,1,10,-0.002639397757279649,-0.0028056773789701616,-0.002455270732861903,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_bert,mlp_mistral,10,1,10,-0.0035104966725620244,-0.003719350174296754,-0.003318991642704494,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_bert,rf_bert,10,1,10,0.006676761332148862,0.006449180166957225,0.006906348117851813,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_bert,rf_mistral,10,1,10,0.011681312547924528,0.011292871302795781,0.012054551247795652,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_bert,xgboost_bert,10,1,10,-0.0007022582704774627,-0.0008833265052967665,-0.0005398618095446949,-0.98,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_bert,xgboost_mistral,10,1,10,0.0026832175089913533,0.0024494308549666945,0.002937264714370125,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_mistral,mlp_bert,10,1,10,-0.0014468307673713543,-0.0016330932391144248,-0.0012659080783075205,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_mistral,mlp_mistral,10,1,10,-0.00231792968265373,-0.002470069825285004,-0.002165132255390445,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_mistral,rf_bert,10,1,10,0.007869328322057157,0.0076421284867451145,0.008128793322640193,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_mistral,rf_mistral,10,1,10,0.012873879537832821,0.012535699899555941,0.013194208862467294,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_mistral,xgboost_bert,10,1,10,0.000490308719430832,0.0003698725176371154,0.0006214827048852345,0.92,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,logreg_mistral,xgboost_mistral,10,1,10,0.0038757844988996483,0.0036642244282948377,0.004114572105084746,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,mlp_bert,mlp_mistral,10,1,10,-0.0008710989152823756,-0.0010763161018607747,-0.0007052646636038107,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,mlp_bert,rf_bert,10,1,10,0.00931615908942851,0.009103279209912519,0.00952974632131649,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,mlp_bert,rf_mistral,10,1,10,0.014320710305204177,0.013857434090041209,0.01476927941286137,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,mlp_bert,xgboost_bert,10,1,10,0.0019371394868021863,0.0017310618337169847,0.002130242609055544,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,mlp_bert,xgboost_mistral,10,1,10,0.005322615266271003,0.004990337799472733,0.005669616723882598,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,mlp_mistral,rf_bert,10,1,10,0.010187258004710886,0.009986471230931082,0.010387477732227113,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,mlp_mistral,rf_mistral,10,1,10,0.015191809220486551,0.014791620686336682,0.015573596113672029,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,mlp_mistral,xgboost_bert,10,1,10,0.002808238402084562,0.0027147066242937832,0.002902609687793245,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,mlp_mistral,xgboost_mistral,10,1,10,0.006193714181553378,0.005967438852880547,0.006437479452577821,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,rf_bert,rf_mistral,10,1,10,0.005004551215775666,0.004497828428218165,0.005494310936616597,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,rf_bert,xgboost_bert,10,1,10,-0.007379019602626324,-0.0075626325594354785,-0.0071981324267268885,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,rf_bert,xgboost_mistral,10,1,10,-0.003993543823157508,-0.00433109645031945,-0.00363186087409314,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,rf_mistral,xgboost_bert,10,1,10,-0.01238357081840199,-0.012756046276331211,-0.011997963640224974,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,rf_mistral,xgboost_mistral,10,1,10,-0.008998095038933174,-0.009258720912462482,-0.008747337167629422,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,auc,xgboost_bert,xgboost_mistral,10,1,10,0.003385475779468816,0.003176295673058549,0.0036547785087603034,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_bert,logreg_mistral,10,1,10,-0.004083645753069631,-0.00518384911179286,-0.003037304388851547,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_bert,mlp_bert,10,1,10,-0.012240257919258557,-0.013547464303572222,-0.010858432817767893,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_bert,mlp_mistral,10,1,10,-0.020028715078838678,-0.021284946101963097,-0.0187957900249478,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_bert,rf_bert,10,1,10,0.024516451446309317,0.023595470924292504,0.025435221570196433,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_bert,rf_mistral,10,1,10,0.046427888624994494,0.04509295199273096,0.04790434859498829,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_bert,xgboost_bert,10,1,10,-0.0012386073235739592,-0.0018997754025561475,-0.0005664281050732467,-0.5,0.01171875,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_bert,xgboost_mistral,10,1,10,0.013406602606548246,0.012228402287469752,0.01453268179394045,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_mistral,mlp_bert,10,1,10,-0.008156612166188926,-0.009842744837657546,-0.006603558054462344,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_mistral,mlp_mistral,10,1,10,-0.015945069325769046,-0.01716388129799843,-0.014729505318965875,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_mistral,rf_bert,10,1,10,0.02860009719937895,0.02756071822232481,0.029709205709251195,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_mistral,rf_mistral,10,1,10,0.050511534378064125,0.049425353970453265,0.05165480029132136,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_mistral,xgboost_bert,10,1,10,0.002845038429495672,0.0021427929128494784,0.0036664429332247672,0.92,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,logreg_mistral,xgboost_mistral,10,1,10,0.017490248359617877,0.0166823346957486,0.01831134117635246,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,mlp_bert,mlp_mistral,10,1,10,-0.00778845715958012,-0.009144473680290376,-0.006504658710646561,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,mlp_bert,rf_bert,10,1,10,0.03675670936556787,0.03564670135488731,0.03792552091193265,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,mlp_bert,rf_mistral,10,1,10,0.05866814654425305,0.05669414005797537,0.06046091878116011,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,mlp_bert,xgboost_bert,10,1,10,0.011001650595684597,0.009377772614597324,0.012680403083968738,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,mlp_bert,xgboost_mistral,10,1,10,0.0256468605258068,0.023894097283112058,0.027270723163067945,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,mlp_mistral,rf_bert,10,1,10,0.04454516652514799,0.04371156628924253,0.045364142937473075,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,mlp_mistral,rf_mistral,10,1,10,0.06645660370383318,0.06482588965823374,0.06786999681421005,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,mlp_mistral,xgboost_bert,10,1,10,0.01879010775526472,0.017538664579327755,0.01999202982195728,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,mlp_mistral,xgboost_mistral,10,1,10,0.03343531768538692,0.032191916087116315,0.0345482562186787,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,rf_bert,rf_mistral,10,1,10,0.021911437178685177,0.020197702740585344,0.023474835124605575,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,rf_bert,xgboost_bert,10,1,10,-0.025755058769883276,-0.026736598233476173,-0.02486947244512504,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,rf_bert,xgboost_mistral,10,1,10,-0.011109848839761072,-0.012368268219013222,-0.010087749809939461,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,rf_mistral,xgboost_bert,10,1,10,-0.047666495948568456,-0.048965685008293146,-0.046489401711090436,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,rf_mistral,xgboost_mistral,10,1,10,-0.03302128601844625,-0.03402087543313505,-0.032163097428082196,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,f1,xgboost_bert,xgboost_mistral,10,1,10,0.014645209930122204,0.013766765444823525,0.0155547178740169,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,logreg_bert,logreg_mistral,10,1,10,-0.003908493049058814,-0.0051676371966648425,-0.0028854397725240457,-0.94,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,logreg_bert,mlp_bert,10,1,10,-0.009974047998782532,-0.014247558142140949,-0.004953873980310719,-0.68,0.01171875,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,logreg_bert,mlp_mistral,10,1,10,-0.014439097589293393,-0.017766380615747125,-0.010928185025111791,-1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,logreg_bert,rf_bert,10,1,10,0.020893912567630436,0.019174518297500654,0.022586092747521137,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,logreg_bert,rf_mistral,10,1,10,0.011129448574828272,0.00988997882788839,0.012387844492996725,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,logreg_bert,xgboost_mistral,10,1,10,0.007190046881430068,0.005986264382317574,0.008141209073716038,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,logreg_mistral,mlp_mistral,10,1,10,-0.010530604540234578,-0.013815939305675585,-0.007270829128008194,-0.96,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,logreg_mistral,rf_bert,10,1,10,0.024802405616689248,0.022849525599354402,0.026630174792601446,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,logreg_mistral,rf_mistral,10,1,10,0.015037941623887085,0.013654596955340659,0.016578192767454515,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,logreg_mistral,xgboost_bert,10,1,10,0.002799503760844091,0.001538149047374171,0.003926173148190571,0.78,0.005859375,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,logreg_mistral,xgboost_mistral,10,1,10,0.011098539930488881,0.010159509166811843,0.01217701394237165,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,mlp_bert,rf_bert,10,1,10,0.030867960566412965,0.025987852356150355,0.03546455209275098,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,mlp_bert,rf_mistral,10,1,10,0.021103496573610804,0.01558015736478886,0.02554384933158388,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,mlp_bert,xgboost_bert,10,1,10,0.008865058710567808,0.004415563196662786,0.012666739683858919,0.66,0.009765625,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,mlp_bert,xgboost_mistral,10,1,10,0.0171640948802126,0.011812226988970853,0.021604465913975357,0.84,0.00390625,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,mlp_mistral,rf_bert,10,1,10,0.035333010156923826,0.03091133103152448,0.03972773114803213,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
evons,disinformation,precision,mlp_mistral,rf_mistral,10,1,10,0.025568546164121665,0.022492400601820717,0.02862040855795993,1.0,0.001953125,0.0009765625,0.0546875,0.0017857142857142859,True,10,False
