dataset,task,metric,model_a,model_b,n_folds,n_repeats,n_signflip_units,mean_diff,ci_low,ci_high,effect_size,p_value,min_possible_p,p_value_holm,holm_threshold_005,holm_feasible_005,min_folds_for_holm_005,significant_holm_005
evons,disinformation,recall,rf_mistral,xgboost_mistral,5,1,5,-0.05909865187690462,-0.06068965517241376,-0.0569219053677098,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
evons,disinformation,recall,xgboost_bert,xgboost_mistral,5,1,5,0.02127362234683645,0.019403371031815997,0.023330412431837734,1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
evons,virality,accuracy,gating_bert,mlp_source,5,1,5,0.04660692391233436,0.045671629904909694,0.04756422196546974,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,accuracy,gating_bert,mlp_text,5,1,5,0.046811292647959246,0.04629549053416741,0.04731633860385069,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,accuracy,gating_mistral,mlp_source,5,1,5,0.04701566254059571,0.04641331769817338,0.047649779498763055,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,accuracy,gating_mistral,mlp_text,5,1,5,0.047220031276220584,0.046747756515550035,0.04759599870926103,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,accuracy,mlp_avg_eng,mlp_source,5,1,5,0.04580022768946048,0.044229828636002375,0.04702693703967176,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,accuracy,mlp_avg_eng,mlp_text,5,1,5,0.046004596425085365,0.04427234591803808,0.0471452582476108,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,accuracy,gating_bert,gating_mistral,5,1,5,-0.0004087386282613403,-0.000860497260077997,4.3020003555316325e-05,-0.32,0.25,0.03125,1.0,0.005,False,8,False
evons,virality,accuracy,gating_bert,mlp_avg_eng,5,1,5,0.0008066962228738817,-0.0008174992397421699,0.0030117242121113995,0.2,0.75,0.03125,1.0,0.005,False,8,False
evons,virality,accuracy,gating_mistral,mlp_avg_eng,5,1,5,0.001215434851135222,-0.0002689369223391802,0.0031838227385178053,0.6,0.25,0.03125,1.0,0.005,False,8,False
evons,virality,accuracy,mlp_source,mlp_text,5,1,5,0.00020436873562488245,-0.00039797610679743746,0.0008067135780472024,0.2,0.5625,0.03125,1.0,0.005,False,8,False
evons,virality,auc,gating_bert,gating_mistral,5,1,5,3.6222500764537814e-05,2.1995868352409077e-05,4.880834112521715e-05,0.92,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,auc,gating_bert,mlp_source,5,1,5,0.12849486474496188,0.12276318528210395,0.13312911504597175,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,auc,gating_bert,mlp_text,5,1,5,0.1687397114677098,0.16611766109552756,0.17232013626707085,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,auc,gating_mistral,mlp_avg_eng,5,1,5,-3.367652231196505e-05,-4.6446450833692585e-05,-1.945912903658087e-05,-0.76,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,auc,gating_mistral,mlp_source,5,1,5,0.12845864224419734,0.12274184684713166,0.1330845191483559,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,auc,gating_mistral,mlp_text,5,1,5,0.16870348896694526,0.16607616974442876,0.17228035875617703,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,auc,mlp_avg_eng,mlp_source,5,1,5,0.1284923187665093,0.12276466619122198,0.13313282832709988,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,auc,mlp_avg_eng,mlp_text,5,1,5,0.16873716548925724,0.16611987688951213,0.17230545212047127,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,auc,mlp_source,mlp_text,5,1,5,0.04024484672274793,0.034093953317360134,0.04614451075418737,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,auc,gating_bert,mlp_avg_eng,5,1,5,2.545978452572761e-06,-1.1394044143631099e-05,1.6046244350942375e-05,0.04,0.75,0.03125,0.75,0.005,False,8,False
evons,virality,f1,gating_bert,mlp_source,5,1,5,0.8547790875184493,0.785809468077605,0.9154973563796354,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,f1,gating_bert,mlp_text,5,1,5,0.9638202069268837,0.9577892678172739,0.9704846080686599,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,f1,gating_mistral,mlp_source,5,1,5,0.858423259523682,0.7883020703065516,0.916854929654831,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,f1,gating_mistral,mlp_text,5,1,5,0.9674643789321162,0.9587280168063742,0.9739542359925746,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,f1,mlp_avg_eng,mlp_source,5,1,5,0.8477786418961595,0.7783290515618472,0.9195061100856557,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,f1,mlp_avg_eng,mlp_text,5,1,5,0.9568197613045939,0.940662284608757,0.9703815497806915,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,f1,mlp_source,mlp_text,5,1,5,0.10904111940843449,0.049167799244428496,0.1721582302311611,0.92,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,f1,gating_bert,gating_mistral,5,1,5,-0.003644172005232593,-0.008480092497444636,0.0011307797376563845,-0.36,0.3125,0.03125,0.9375,0.005,False,8,False
evons,virality,f1,gating_bert,mlp_avg_eng,5,1,5,0.0070004456222898526,-0.008083028083028077,0.027038236350571076,0.12,0.75,0.03125,0.9375,0.005,False,8,False
evons,virality,f1,gating_mistral,mlp_avg_eng,5,1,5,0.010644617627522446,-0.0029205451872318156,0.028354745229837407,0.52,0.375,0.03125,0.9375,0.005,False,8,False
evons,virality,precision,gating_bert,gating_mistral,5,1,5,-0.018655008991712484,-0.03581536871451958,-0.0013499206390340523,-0.36,0.1875,0.03125,1.0,0.005,False,8,False
evons,virality,precision,gating_bert,mlp_avg_eng,5,1,5,0.0194080808181585,-0.01153377036951464,0.05892483954912882,0.36,0.5,0.03125,1.0,0.005,False,8,False
evons,virality,precision,gating_bert,mlp_source,5,1,5,0.3235700574910262,0.12376512118410879,0.4603678502371076,0.6,0.125,0.03125,1.0,0.005,False,8,False
evons,virality,precision,gating_bert,mlp_text,5,1,5,0.5512631412558202,0.2498661288148134,0.8426951306649514,0.6,0.125,0.03125,1.0,0.005,False,8,False
evons,virality,precision,gating_mistral,mlp_avg_eng,5,1,5,0.038063089809870984,-0.003609504266478769,0.07790638236091756,0.36,0.25,0.03125,1.0,0.005,False,8,False
evons,virality,precision,gating_mistral,mlp_source,5,1,5,0.34222506648273865,0.13242792897455227,0.4874507169746066,0.6,0.125,0.03125,1.0,0.005,False,8,False
evons,virality,precision,gating_mistral,mlp_text,5,1,5,0.5699181502475327,0.2717343357000971,0.8698844488467581,0.6,0.125,0.03125,1.0,0.005,False,8,False
evons,virality,precision,mlp_avg_eng,mlp_source,5,1,5,0.3041619766728677,0.12467626825907532,0.4217892988147276,0.6,0.125,0.03125,1.0,0.005,False,8,False
evons,virality,precision,mlp_avg_eng,mlp_text,5,1,5,0.5318550604376616,0.19301572605569545,0.8491960439286668,0.6,0.125,0.03125,1.0,0.005,False,8,False
evons,virality,precision,mlp_source,mlp_text,5,1,5,0.227693083764794,-0.206262140115803,0.6955223880597015,0.32,0.375,0.03125,1.0,0.005,False,8,False
evons,virality,recall,gating_bert,gating_mistral,5,1,5,0.012042779263168856,-0.013548618586293526,0.03397849462365592,0.28,0.5,0.03125,0.625,0.005,False,8,False
evons,virality,recall,gating_bert,mlp_avg_eng,5,1,5,-0.00688102596154958,-0.013118279569892467,-0.0010724909429725483,-0.32,0.1875,0.03125,0.625,0.005,False,8,False
evons,virality,recall,gating_bert,mlp_source,5,1,5,0.9126872460849335,0.8623646654397721,0.9608574371795318,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,recall,gating_bert,mlp_text,5,1,5,0.9789244996932764,0.9548384781879001,0.9956984617521443,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,recall,gating_mistral,mlp_avg_eng,5,1,5,-0.018923805224718437,-0.03978494623655913,0.0019373357871222518,-0.4,0.25,0.03125,0.625,0.005,False,8,False
evons,virality,recall,gating_mistral,mlp_source,5,1,5,0.9006444668217647,0.8374193548387098,0.9572022176695949,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,recall,gating_mistral,mlp_text,5,1,5,0.9668817204301074,0.9494623655913978,0.986021505376344,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,recall,mlp_avg_eng,mlp_source,5,1,5,0.9195682720464831,0.8709677419354838,0.9630058914082664,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,recall,mlp_avg_eng,mlp_text,5,1,5,0.985805525654826,0.9673118279569893,0.997848536407514,1.0,0.0625,0.03125,0.625,0.005,False,8,False
evons,virality,recall,mlp_source,mlp_text,5,1,5,0.06623725360834289,0.02903434147018994,0.11182795698924733,0.92,0.0625,0.03125,0.625,0.005,False,8,False
fakenewsnet,disinformation,accuracy,logreg_bert,logreg_mistral,5,1,5,0.06745127436281859,0.05547226386806592,0.07943028485757127,1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,logreg_bert,mlp_bert,5,1,5,-0.012128935532233865,-0.024317841079460268,-0.0017241379310344751,-0.36,0.25,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,logreg_bert,mlp_mistral,5,1,5,-0.015562218890554712,-0.027766116941529216,-0.0016791604197901266,-0.36,0.1875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,logreg_bert,rf_bert,5,1,5,-0.01898050974512744,-0.029340329835082436,-0.005127436281859099,-0.36,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,logreg_bert,rf_mistral,5,1,5,-0.0034332833583208267,-0.01551724137931032,0.006926536731634192,0.04,0.875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,logreg_bert,xgboost_bert,5,1,5,-0.010359820089955018,-0.015532233883058466,-0.005172413793103426,-0.28,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,logreg_bert,xgboost_mistral,5,1,5,0.0017841079460269916,-0.008620689655172376,0.015667166416791577,-0.04,0.75,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,logreg_mistral,mlp_bert,5,1,5,-0.07958020989505246,-0.09863568215892053,-0.060434782608695635,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,logreg_mistral,mlp_mistral,5,1,5,-0.0830134932533733,-0.10190404797601205,-0.06056971514242877,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,logreg_mistral,rf_bert,5,1,5,-0.08643178410794602,-0.10704647676161923,-0.06401799100449775,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,logreg_mistral,rf_mistral,5,1,5,-0.07088455772113941,-0.0931034482758621,-0.05028485757121433,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,logreg_mistral,xgboost_bert,5,1,5,-0.07781109445277361,-0.09151424287856078,-0.062428785607196356,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,logreg_mistral,xgboost_mistral,5,1,5,-0.0656671664167916,-0.08448275862068969,-0.04685157421289352,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,mlp_bert,mlp_mistral,5,1,5,-0.0034332833583208488,-0.012053973013493202,0.0034932533733132987,-0.16,0.75,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,mlp_bert,rf_bert,5,1,5,-0.006851574212893574,-0.020689655172413814,0.008725637181409285,-0.2,0.5625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,mlp_bert,rf_mistral,5,1,5,0.008695652173913038,-0.006896551724137945,0.027811094452773587,0.32,0.625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,mlp_bert,xgboost_bert,5,1,5,0.0017691154422788458,-0.010344827586206895,0.01565217391304343,0.12,0.875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,mlp_bert,xgboost_mistral,5,1,5,0.013913043478260856,-0.0017241379310344751,0.03826086956521737,0.4,0.375,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,mlp_mistral,rf_bert,5,1,5,-0.003418290854572725,-0.012068965517241414,0.006986506746626686,-0.2,0.75,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,mlp_mistral,rf_mistral,5,1,5,0.012128935532233886,-0.0069265367316341695,0.031184407796101942,0.24,0.4375,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,mlp_mistral,xgboost_bert,5,1,5,0.005202398800599695,-0.006926536731634192,0.01737631184407793,0.24,0.625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,mlp_mistral,xgboost_mistral,5,1,5,0.017346326836581705,0.0017241379310344751,0.039970014992503744,0.52,0.25,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,rf_bert,rf_mistral,5,1,5,0.015547226386806612,2.2204460492503132e-17,0.029400299850074973,0.28,0.25,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,rf_bert,xgboost_bert,5,1,5,0.00862068965517242,-0.0017541229385307222,0.018965517241379338,0.2,0.3125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,rf_bert,xgboost_mistral,5,1,5,0.02076461769115443,0.00862068965517242,0.032983508245877056,0.48,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,rf_mistral,xgboost_bert,5,1,5,-0.006926536731634192,-0.018995502248875563,0.0034482758620689503,-0.28,0.5,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,rf_mistral,xgboost_mistral,5,1,5,0.005217391304347818,-0.00686656671664172,0.015592203898050983,0.24,0.5,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,accuracy,xgboost_bert,xgboost_mistral,5,1,5,0.01214392803598201,0.003463268365817074,0.024317841079460313,0.36,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_bert,logreg_mistral,5,1,5,-0.014044247328561044,-0.02000207490403567,-0.008086419753086415,-0.6,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_bert,mlp_bert,5,1,5,-0.0021201369436663065,-0.005245357402220119,0.0033086419753086903,-0.12,0.4375,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_bert,mlp_mistral,5,1,5,-0.012905436248573477,-0.01793962029256142,-0.007871252204585533,-0.56,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_bert,rf_bert,5,1,5,0.003965245357402258,-0.004098972922502298,0.012179894179894245,0.28,0.375,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_bert,rf_mistral,5,1,5,0.011990974167444768,0.007004876024483897,0.016977072310405638,0.52,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_bert,xgboost_bert,5,1,5,-0.0010742815644776416,-0.004776429090154588,0.002627865961199305,0.04,0.6875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_bert,xgboost_mistral,5,1,5,0.003978006017221691,-0.006547567175018099,0.015223985890652481,0.04,0.5625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_mistral,mlp_bert,5,1,5,0.011924110384894738,0.004896773524224551,0.01735792094615629,0.52,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_mistral,mlp_mistral,5,1,5,0.0011388110799875673,-5.394750492784262e-05,0.0021264654009752527,0.2,0.1875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_mistral,rf_bert,5,1,5,0.018009492685963302,0.010391119410727212,0.026228187571324925,0.6,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_mistral,rf_mistral,5,1,5,0.02603522149600581,0.021308590102707713,0.031103174603174643,0.92,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_mistral,xgboost_bert,5,1,5,0.012969965764083402,0.007255680049797708,0.016848220769789358,0.52,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,logreg_mistral,xgboost_mistral,5,1,5,0.018022253345782734,0.0061783380018674006,0.029866168689698068,0.68,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,mlp_bert,mlp_mistral,5,1,5,-0.01078529930490717,-0.01592685963274203,-0.004888473908081758,-0.44,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,mlp_bert,rf_bert,5,1,5,0.0060853823010685645,-0.0006697790227202516,0.011589065255731978,0.12,0.1875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,mlp_bert,rf_mistral,5,1,5,0.014111111111111074,0.008857142857142808,0.020617283950617238,0.36,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,mlp_bert,xgboost_bert,5,1,5,0.0010458553791886649,-0.002506172839506271,0.0049382716049382715,-0.12,0.75,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,mlp_bert,xgboost_mistral,5,1,5,0.006098142960887998,-0.007552650689905604,0.019964726631393214,0.04,0.5,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,mlp_mistral,rf_bert,5,1,5,0.016870681605975733,0.009880693017947851,0.02410172217034967,0.6,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,mlp_mistral,rf_mistral,5,1,5,0.024896410416018245,0.020073659093266926,0.029340854860462673,0.84,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,mlp_mistral,xgboost_bert,5,1,5,0.011831154684095836,0.00745725697686479,0.014997406369955345,0.44,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,mlp_mistral,xgboost_mistral,5,1,5,0.01688344226579517,0.004896669779022744,0.02887021475256759,0.6,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,rf_bert,rf_mistral,5,1,5,0.00802572881004251,0.0021869488536154337,0.014092748210395278,0.44,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,rf_bert,xgboost_bert,5,1,5,-0.0050395269218799,-0.012409171075837833,0.0023301172320780326,0.04,0.375,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,rf_bert,xgboost_mistral,5,1,5,1.2760659819432974e-05,-0.013779541446208188,0.011919286233011639,-0.04,1.0,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,rf_mistral,xgboost_bert,5,1,5,-0.01306525573192241,-0.019220458553791887,-0.006578483245149913,-0.52,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,rf_mistral,xgboost_mistral,5,1,5,-0.008012968150223076,-0.016568523705778593,0.0005425874053324398,-0.28,0.25,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,auc,xgboost_bert,xgboost_mistral,5,1,5,0.005052287581699333,-0.00893889407614894,0.019043469239547604,0.12,0.5,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_bert,logreg_mistral,5,1,5,0.1735112871785198,0.13251563565655247,0.21649572649572651,1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_bert,mlp_bert,5,1,5,-0.03306103943073422,-0.05167557286712614,-0.015906627415982054,-0.52,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_bert,mlp_mistral,5,1,5,-0.03125976080338122,-0.05434269299784977,-0.004052190747106032,-0.36,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_bert,rf_bert,5,1,5,-0.04170311425518558,-0.0610946541381324,-0.01487042787026036,-0.36,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_bert,rf_mistral,5,1,5,-0.011272863616200435,-0.032232985593641274,0.005506469337114539,-0.08,0.375,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_bert,xgboost_bert,5,1,5,-0.028464111290867324,-0.04236283017301621,-0.014565392408718436,-0.52,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_bert,xgboost_mistral,5,1,5,-0.0033561816815958377,-0.026566346566346554,0.02663703210855075,-0.04,0.875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_mistral,mlp_bert,5,1,5,-0.206572326609254,-0.2627336023507341,-0.15041105086777393,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_mistral,mlp_mistral,5,1,5,-0.20477104798190102,-0.2547296081194387,-0.14786985438579217,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_mistral,rf_bert,5,1,5,-0.2152144014337054,-0.2724325754760538,-0.15611627178791354,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_mistral,rf_mistral,5,1,5,-0.18478415079472024,-0.2503764819608219,-0.13126581021317862,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_mistral,xgboost_bert,5,1,5,-0.2019753984693871,-0.25893717307822056,-0.15258870041715725,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,logreg_mistral,xgboost_mistral,5,1,5,-0.17686746886011565,-0.23548882571270627,-0.1266122511238605,-1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,mlp_bert,mlp_mistral,5,1,5,0.001801278627352998,-0.016875927660035296,0.02047848491474129,-0.12,1.0,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,mlp_bert,rf_bert,5,1,5,-0.008642074824451363,-0.033230669060704446,0.015960626006051103,-0.2,0.5,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,mlp_bert,rf_mistral,5,1,5,0.021788175814533784,-0.0007990445203700958,0.053239843098998096,0.36,0.1875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,mlp_bert,xgboost_bert,5,1,5,0.004596928139866896,-0.015539923256504062,0.027107082582900444,0.12,0.6875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,mlp_bert,xgboost_mistral,5,1,5,0.02970485774913838,-0.003461175194547539,0.07790623884707992,0.44,0.25,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,mlp_mistral,rf_bert,5,1,5,-0.01044335345180436,-0.032270055366936654,0.012869946954454047,-0.24,0.4375,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,mlp_mistral,rf_mistral,5,1,5,0.019986897187180785,-0.018651984885641258,0.055804651139158244,0.36,0.4375,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,mlp_mistral,xgboost_bert,5,1,5,0.002795649512513898,-0.02407853362987953,0.029669832654907323,0.24,0.875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,mlp_mistral,xgboost_mistral,5,1,5,0.02790357912178538,-0.00425656427224137,0.0744872292968987,0.36,0.375,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,rf_bert,rf_mistral,5,1,5,0.030430250638985145,0.004335757220513758,0.052420870192609346,0.52,0.1875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,rf_bert,xgboost_bert,5,1,5,0.013239002964318259,-0.00469690840389132,0.032891659243531636,0.24,0.3125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,rf_bert,xgboost_mistral,5,1,5,0.038346932573589745,0.01436293436293432,0.06566723878199285,0.4,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,rf_mistral,xgboost_bert,5,1,5,-0.017191247674666888,-0.03265723354145682,-0.002042240144940233,-0.44,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,rf_mistral,xgboost_mistral,5,1,5,0.007916681934604597,-0.012771523219284453,0.028436414196140136,0.04,0.5625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,f1,xgboost_bert,xgboost_mistral,5,1,5,0.025107929609271485,0.004523696271832134,0.05218267390146665,0.28,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,precision,logreg_bert,logreg_mistral,5,1,5,-0.028706075533661734,-0.037563218390804606,-0.014039408866995062,-0.8,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,precision,logreg_bert,mlp_bert,5,1,5,0.05828505425158572,0.013341543513957332,0.10322856498921411,0.36,0.25,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,precision,logreg_bert,mlp_mistral,5,1,5,0.00754392446633827,-0.030226190476190483,0.04843678160919542,-0.04,0.875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,precision,logreg_bert,rf_bert,5,1,5,0.0331881821694195,0.014408963585434175,0.052322249589490985,0.68,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,precision,logreg_bert,rf_mistral,5,1,5,0.025017280748092775,-0.023326659251019642,0.08042108849672809,0.28,0.6875,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,precision,logreg_bert,xgboost_bert,5,1,5,0.055018264642291356,0.02663622399106269,0.07710344827586209,0.68,0.125,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,precision,logreg_bert,xgboost_mistral,5,1,5,0.061928336350750145,0.03839153439153438,0.09507122507122508,1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,precision,logreg_mistral,mlp_bert,5,1,5,0.08699112978524745,0.047222222222222235,0.12676003734827268,1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,precision,logreg_mistral,mlp_mistral,5,1,5,0.036250000000000004,0.00625,0.06625,0.6,0.25,0.03125,1.0,0.0017857142857142859,False,10,False
fakenewsnet,disinformation,precision,logreg_mistral,rf_bert,5,1,5,0.06189425770308123,0.04240896358543418,0.08088235294117647,1.0,0.0625,0.03125,1.0,0.0017857142857142859,False,10,False
